name_len,desc_len,mrtDisp,cityDisp,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,availability_30,availability_90,availability_365,accommodates,bedrooms,beds,amenities_Count,instant_bookable,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,host_response_time_a few days or more,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_Ang Mo Kio,neighbourhood_Bedok,neighbourhood_Bishan,neighbourhood_Bukit Batok,neighbourhood_Bukit Merah,neighbourhood_Bukit Panjang,neighbourhood_Bukit Timah,neighbourhood_Central Water Catchment,neighbourhood_Choa Chu Kang,neighbourhood_Clementi,neighbourhood_Downtown Core,neighbourhood_Geylang,neighbourhood_Hougang,neighbourhood_Jurong East,neighbourhood_Jurong West,neighbourhood_Kallang,neighbourhood_Mandai,neighbourhood_Marina South,neighbourhood_Marine Parade,neighbourhood_Museum,neighbourhood_Newton,neighbourhood_Novena,neighbourhood_Orchard,neighbourhood_Outram,neighbourhood_Pasir Ris,neighbourhood_Punggol,neighbourhood_Queenstown,neighbourhood_River Valley,neighbourhood_Rochor,neighbourhood_Sembawang,neighbourhood_Sengkang,neighbourhood_Serangoon,neighbourhood_Singapore River,neighbourhood_Southern Islands,neighbourhood_Tampines,neighbourhood_Tanglin,neighbourhood_Toa Payoh,neighbourhood_Western Water Catchment,neighbourhood_Woodlands,neighbourhood_Yishun,neighbourhood_group_cleansed_Central Region,neighbourhood_group_cleansed_East Region,neighbourhood_group_cleansed_North Region,neighbourhood_group_cleansed_North-East Region,neighbourhood_group_cleansed_West Region,property_type_Apartment,property_type_Condominium,property_type_Home,property_type_Hostel,property_type_Hotel,property_type_House,property_type_Others,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathroom_qty_0,bathroom_qty_1,bathroom_qty_10,bathroom_qty_13,bathroom_qty_16,bathroom_qty_2,bathroom_qty_3,bathroom_qty_4,bathroom_qty_5,bathroom_qty_6,bathroom_qty_7,bathroom_qty_8,bathroom_qty_9,bathroom_qty_Private,bathroom_qty_Shared,bathroom_type_bath,bathroom_type_baths,bathroom_type_half-bath,bathroom_type_private,bathroom_type_shared
4,144,0.1223127260656711,3.3894949960078664,0.9,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,24,1,69.0,1,0.01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,155,0.0573833614618397,0.7790535970565334,0.9,1.0,0,1,1,0.0,0.5555555555555556,0.8904109589041096,1,1.0,1.0,29,1,79.0,3,0.04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,155,0.1592138121207747,0.8493794963866776,0.9,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,28,1,69.0,3,0.03,4.0,4.33,3.0,4.67,4.67,5.0,4.33,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,50,0.9547368731306156,14.954360496217287,1.0,0.17,0,1,1,0.2,0.3888888888888889,0.5753424657534246,2,1.0,1.0,21,0,50.0,10,0.09,4.7,4.7,4.9,4.8,5.0,4.3,4.6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,150,0.0639981053295644,3.0569623340901377,0.9,1.0,0,1,1,0.0,0.0,0.7232876712328767,1,1.0,1.0,26,1,59.0,9,0.09,4.14,4.29,4.43,4.83,4.57,4.83,4.17,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5,150,0.1324000771133787,0.8351697632281164,0.9,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,29,1,79.0,5,0.09,4.4,4.6,4.2,5.0,5.0,4.8,4.2,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,197,0.3380718646727084,2.355950090998227,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0,0.0,3,1.0,3.0,1,0,90.0,2,0.03,4.0,3.5,3.5,4.5,4.0,4.5,4.0,7,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,134,0.0891686521400095,0.6457308950125067,1.0,1.0,0,1,1,1.0,1.0,0.6520547945205479,1,1.0,1.0,26,0,63.0,150,1.39,4.56,4.65,4.43,4.84,4.79,4.86,4.67,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,151,0.0891686521400095,0.6457308950125067,1.0,1.0,0,1,1,1.0,1.0,0.6520547945205479,6,1.0,6.0,27,0,378.0,2,0.02,4.5,5.0,4.5,5.0,5.0,5.0,5.0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,134,0.0891686521400095,0.6457308950125067,1.0,1.0,0,1,1,1.0,1.0,0.6520547945205479,1,1.0,1.0,25,0,63.0,93,0.88,4.67,4.72,4.66,4.88,4.85,4.9,4.62,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,155,0.0840464560925217,5.208563550700268,0.9,1.0,0,1,1,0.0,0.5555555555555556,0.8904109589041096,1,1.0,1.0,28,1,59.0,1,0.01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,157,0.2511371312480553,8.41468920501725,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0444444444444444,0.2602739726027397,1,1.0,1.0,9,0,49.0,3,0.03,4.67,5.0,5.0,5.0,5.0,5.0,4.33,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,160,0.876671147578475,9.01621808076038,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.1111111111111111,0.2767123287671232,2,1.0,1.0,6,0,60.0,2,0.03,5.0,4.5,4.5,4.5,4.5,4.5,4.5,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,143,0.2118849604092453,1.0398304141675612,0.57,0.86,0,1,1,0.7666666666666667,0.9222222222222224,0.9808219178082191,4,1.0,1.0,41,1,119.0,77,0.74,4.51,4.62,4.63,4.67,4.67,4.85,4.46,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,157,0.9071852756675468,9.151866170390315,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0444444444444444,0.2602739726027397,1,1.0,1.0,5,0,68.0,5,0.05,4.8,5.0,5.0,4.8,5.0,4.6,4.6,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,143,1.0440179670902228,4.593328701998819,0.0,0.8099871794871844,0,1,1,0.7666666666666667,0.9222222222222224,0.4767123287671233,1,1.0,2.0,8,1,343.0,2,0.02,3.5,2.0,3.0,4.0,5.0,3.0,2.5,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,154,0.3993502478424414,8.422680941497397,1.0,0.8099871794871844,0,1,1,0.0,0.0,0.6958904109589041,5,1.0,3.0,29,0,139.0,369,3.49,4.93,4.88,4.94,4.95,4.95,4.8,4.85,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,148,0.9501909768388284,4.622889612753067,0.0,0.8099871794871844,0,1,1,1.0,1.0,0.4958904109589041,2,1.0,1.0,9,0,929.0,21,0.22,4.67,4.65,4.6,4.7,4.7,4.4,4.4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,128,0.7349930262602233,10.730108595401616,1.0,0.67,0,1,1,0.0,0.1111111111111111,0.7808219178082192,1,1.0,1.0,38,0,50.0,14,0.15,4.79,4.71,4.5,4.79,4.86,4.0,4.5,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,104,0.939437624695935,19.332652924856458,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0,0.0,1,1.0,1.0,8,0,30.0,5,0.05,4.75,4.75,4.5,5.0,4.5,4.25,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,144,0.3825116000967486,3.358356904688653,1.0,0.97,1,1,1,0.4,0.6222222222222222,0.9068493150684932,1,1.0,1.0,25,1,67.0,70,0.7,4.53,4.44,4.56,4.81,4.77,4.71,4.44,17,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8,144,0.3825116000967486,3.358356904688653,1.0,0.97,1,1,1,0.7,0.8888888888888888,0.9726027397260274,2,1.0,1.0,16,0,98.0,59,0.69,4.49,4.52,4.59,4.9,4.9,4.69,4.53,17,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8,145,0.3825116000967486,3.358356904688653,1.0,0.97,1,1,1,0.0333333333333333,0.5777777777777777,0.8904109589041096,1,1.0,1.0,26,1,67.0,10,0.12,4.4,4.5,4.4,4.8,4.8,4.7,4.4,17,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,153,0.2981044197106908,3.3801127254300254,0.9,1.0,0,1,1,0.0,0.5666666666666667,0.8931506849315068,1,1.0,1.0,26,1,33.0,1,0.02,4.0,4.0,3.0,5.0,5.0,5.0,3.0,74,1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,166,0.3973497023495418,7.300325550341229,0.99,0.82,0,1,1,0.2333333333333333,0.6444444444444445,0.9123287671232876,1,1.0,1.0,26,0,183.0,15,0.18,4.53,4.47,4.4,4.87,4.73,4.53,4.53,44,2,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,153,0.1262251623024989,9.294377118586954,1.0,0.8099871794871844,0,1,1,0.9,0.9666666666666668,0.9917808219178084,1,1.0,1.0,19,0,101.0,9,0.09,4.89,5.0,4.89,5.0,5.0,5.0,4.78,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,149,0.1069074809823814,1.866075286282861,0.0,0.0,0,1,1,0.0,0.3444444444444444,0.8383561643835616,1,1.0,1.0,26,1,110.0,7,0.07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8,87,0.726435631305027,14.055188867797508,0.25,0.0,0,1,0,1.0,1.0,1.0,1,1.0,1.0,27,0,98.0,13,0.35,4.85,4.92,5.0,4.85,4.85,4.85,4.69,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,55,0.6410726484871118,14.349686804604444,0.0,0.8099871794871844,0,1,1,0.9,0.9666666666666668,0.9917808219178084,1,1.0,1.0,19,1,89.0,10,0.1,4.75,4.86,4.63,4.88,4.88,4.88,4.63,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,155,0.1039103858616714,0.812711419192679,0.9,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,27,1,69.0,2,0.05,4.0,4.0,3.5,4.5,4.5,5.0,4.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,166,0.0509376087780052,0.7557600777020385,0.0,1.0,0,1,1,1.0,1.0,1.0,12,1.0,12.0,16,1,31.0,18,0.18,3.94,4.0,4.44,4.33,4.44,4.72,4.33,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5,202,0.4657151478649509,2.49573161250704,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0,0.0,1,1.0,1.0,9,0,58.0,20,0.24,4.7,4.85,4.6,4.9,4.75,4.95,4.65,7,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,197,0.426854917483579,2.308066522648151,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0,0.0,3,1.0,1.0,8,0,90.0,6,0.06,4.0,4.83,4.33,4.83,5.0,5.0,4.17,7,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,197,0.2638092797152812,2.2143619428905152,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0,0.0,2,1.0,1.0,1,0,58.0,28,0.29,4.43,4.78,4.22,4.93,4.93,4.59,4.63,7,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6,53,0.3988469904402881,7.306450685060124,0.9031531933899126,0.0,0,1,0,0.9,0.9666666666666668,0.9917808219178084,1,1.0,1.0,15,0,88.0,2,0.02,5.0,5.0,4.5,4.5,5.0,5.0,5.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,187,0.5219214979996794,2.489083080381456,0.9031531933899126,0.8099871794871844,0,1,0,0.0,0.0,0.0,1,1.0,1.0,10,0,58.0,10,0.12,4.3,4.6,4.1,4.9,4.9,4.7,4.3,7,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
6,144,0.4012057729043854,3.358071200383766,1.0,0.97,1,1,1,0.5333333333333333,0.8111111111111111,0.9534246575342464,1,1.0,1.0,27,1,62.0,217,3.06,4.54,4.61,4.63,4.83,4.86,4.71,4.55,17,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,156,0.2375650073457204,0.6009355281091792,0.0,1.0,0,1,1,1.0,1.0,1.0,12,1.0,12.0,16,1,31.0,49,0.52,4.4,4.54,4.4,4.53,4.4,4.79,4.49,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7,164,0.1753548401683203,0.7300193744383049,0.0,1.0,0,1,1,1.0,1.0,1.0,12,1.0,12.0,16,1,31.0,21,0.22,4.35,4.45,4.4,4.85,4.7,4.75,4.45,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6,95,0.3941999897460963,3.7083090875969513,1.0,0.0,0,1,1,0.1,0.1333333333333333,0.7863013698630137,2,1.0,1.0,9,0,89.0,14,0.14,4.79,4.69,4.54,4.92,4.77,4.83,4.62,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,42,0.597135457015261,4.646013477668016,0.0,0.8099871794871844,0,1,1,1.0,1.0,1.0,2,1.0,1.0,22,0,100.0,133,1.38,4.41,4.61,4.36,4.77,4.69,4.47,4.51,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,62,0.7242398759235282,4.345982834922722,0.9031531933899126,0.0,0,1,1,0.0,0.0,0.0,3,1.0,1.0,30,1,110.0,5,0.05,5.0,4.75,5.0,5.0,5.0,4.0,5.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,150,2.709345285777607,11.800140288551862,0.9031531933899126,0.0,0,1,0,0.9333333333333332,0.9777777777777776,0.2410958904109589,2,1.0,2.0,20,0,106.0,9,0.09,4.22,4.67,4.89,4.89,5.0,4.0,4.11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,157,0.183422702928329,1.3636709204569806,0.99,0.83,1,1,1,0.3,0.7333333333333333,0.9287671232876712,2,1.0,1.0,23,1,261.0,150,1.57,4.79,4.8,4.79,4.83,4.87,4.9,4.7,51,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,79,0.1622132539722421,3.017311646243036,0.9031531933899126,0.8099871794871844,0,1,0,1.0,1.0,1.0,1,1.0,1.0,16,0,150.0,6,0.07,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,72,0.4172737356700774,6.461846470240963,1.0,0.83,0,1,1,0.2666666666666666,0.0888888888888888,0.673972602739726,2,1.0,1.0,12,0,76.0,16,0.2,4.25,4.56,3.69,4.75,4.81,4.75,4.31,8,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
