price,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathroom_qty,bathroom_type,mrtDisp,nearestMRT,cityDisp
371.0,1.3172,103.84669,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.4863667109229642,Novena,3.7874298895470715
250.0,1.29874,103.84127,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.37210720566050726,Somerset,1.9721625748199674
44.0,1.31122,103.85807,Condominium,Private room,2,1.0,1.0,4,shared,0.3907763384484276,Farrer Park,3.231586000374405
450.0,1.30045,103.84139,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.3293381444236171,Somerset,2.133720067796603
303.0,1.3004,103.84111,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.2983901487857728,Somerset,2.142928347690282
330.0,1.28021,103.78408,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.40091121606362645,Haw Par Villa,7.336196152593667
250.0,1.33724,103.74269,Condominium,Entire home/apt,3,2.0,2.0,1,baths,0.4504558370173799,Jurong East,13.352180813141326
100.0,1.35246,103.85013,Apartment,Private room,2,1.0,2.0,2,baths,0.2739851320412974,Bishan,7.6902653276160615
550.0,1.29186,103.84215,Condominium,Entire home/apt,6,3.0,4.0,2,baths,0.27587091572658334,Fort Canning,1.291323862937972
230.0,1.318524,103.847511,Apartment,Entire home/apt,4,1.0,3.0,1,baths,0.48849358835583734,Novena,3.926496677654742
230.0,1.318524,103.847511,Apartment,Entire home/apt,4,1.0,3.0,1,baths,0.48849358835583734,Novena,3.926496677654742
200.0,1.31815,103.84841,Apartment,Entire home/apt,3,1.0,1.0,1,baths,0.5966988517407624,Novena,3.8791775480630215
200.0,1.29395,103.8268,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.8224704696284261,Tiong Bahru,2.837959614061993
165.0,1.34586,103.9601,Home,Private room,2,1.0,1.0,2,baths,0.4340470145543438,Upper Changi,14.078097412905581
180.0,1.29835,103.85834,Apartment,Private room,1,1.0,1.0,1,private,0.38242973287829585,Bugis,1.9131461799483918
150.0,1.29876,103.86027,Apartment,Private room,1,1.0,1.0,1,private,0.3923133105601657,Nicoll Highway,2.0636529466420126
150.0,1.2984,103.86009,Apartment,Private room,1,1.0,1.0,1,private,0.4285952793793105,Nicoll Highway,2.0192439731814757
150.0,1.30033,103.85967,Apartment,Private room,1,1.0,1.0,1,shared,0.42011924869325123,Nicoll Highway,2.177500277110272
240.0,1.3183,103.84652,Apartment,Entire home/apt,4,1.0,3.0,1,baths,0.39935296342358834,Novena,3.9110080147140716
310.0,1.27836,103.85219,Home,Entire home/apt,2,2.0,2.0,2,baths,0.14288708059952518,Downtown,0.6008373827257233
70.0,1.32641,103.83715,Condominium,Private room,1,1.0,1.0,1,private,0.9886937374010233,Novena,5.001936096533351
429.0,1.31391,103.85675,Apartment,Private room,2,1.0,1.0,1,private,0.24964205232003375,Farrer Park,3.48541364335109
125.0,1.30871,103.83706,Condominium,Entire home/apt,2,1.0,1.0,2,baths,0.5792552646767283,Newton,3.1705733175855904
450.0,1.30191,103.84168,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.39369425690948273,Somerset,2.266632748165044
200.0,1.29677,103.84068,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.48521770836412226,Somerset,1.8212222358709877
47.0,1.29225,103.77137,Home,Private room,1,1.0,1.0,1,shared,1.4611291423767163,Kent Ridge,8.7975314488311
250.0,1.27649,103.85472,Condominium,Entire home/apt,3,2.0,2.0,1,baths,0.013599305408574971,Marina Bay,0.9212657334176458
65.0,1.30475,103.84638,Home,Private room,1,1.0,1.0,1,shared,0.39873963094240855,Little India,2.4188450020014027
300.0,1.31499,103.80648,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.3214675990165588,Farrer Road,5.98522211887697
1800.0,1.29168,103.76218,Others,Entire home/apt,5,2.0,4.0,2,baths,2.3979382375364056,Haw Par Villa,9.807055050371746
90.0,1.31684,103.83967,Apartment,Private room,1,1.0,1.0,2,baths,0.38160927101348313,Newton,3.902274965785395
505.0,1.30662,103.85441,Hotel,Private room,3,1.0,2.0,1,shared,0.1652770247816876,Jalan Besar,2.6390052034265814
198.0,1.29937,103.83877,Condominium,Private room,1,1.0,1.0,1,shared,0.13212800981621767,Somerset,2.179802933932895
233.0,1.2948,103.83841,Apartment,Entire home/apt,5,1.0,1.0,1,baths,0.6347046721986214,Somerset,1.8152749881192736
210.0,1.29674,103.83941,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.4329710358498904,Somerset,1.902459299779024
1015.0,1.3015,103.85693,Hotel,Private room,3,1.0,2.0,1,baths,0.14428314471312909,Bugis,2.165423820127999
941.0,1.30291,103.85876,Hotel,Private room,2,1.0,1.0,1,baths,0.40105887247544303,Bugis,2.3881084954035567
962.0,1.30169,103.85695,Hotel,Private room,2,1.0,1.0,1,baths,0.15915197068330156,Bugis,2.18596638611372
120.0,1.30086,103.85726,Hotel,Private room,2,1.0,1.0,1,baths,0.15469895731293568,Bugis,2.1128071819347776
140.0,1.30167,103.8567,Hotel,Private room,2,1.0,1.0,1,baths,0.13778794874048997,Bugis,2.1742094922433344
190.0,1.30285,103.85908,Hotel,Private room,3,1.0,2.0,1,baths,0.4263595458889813,Bugis,2.396781294310202
50.0,1.31584,103.85703,Apartment,Private room,2,1.0,1.0,2,shared,0.4255509248281201,Farrer Park,3.7017225959528655
202.0,1.29615,103.83811,Apartment,Entire home/apt,5,1.0,1.0,1,baths,0.4858758840277203,Somerset,1.9464633798531006
75.0,1.287497,103.848557,Hotel,Shared room,1,1.0,1.0,2,shared,0.1983222010059093,Clarke Quay,0.49348584779492877
50.0,1.30806,103.85404,Home,Shared room,6,1.0,3.0,2,shared,0.31962476401489104,Jalan Besar,2.789580420853802
460.0,1.29846,103.85375,Apartment,Private room,4,2.0,2.0,2,baths,0.34694254100130045,Bugis,1.7364989421844161
81.0,1.29043,103.8089,Apartment,Private room,1,1.0,1.0,1,shared,0.5953912395893832,Queenstown,4.637241361927316
250.0,1.27825,103.85154,Apartment,Entire home/apt,3,1.0,1.0,1,baths,0.1967069151173705,Downtown,0.5870522660222417
115.0,1.31618,103.85503,Home,Entire home/apt,4,1.0,2.0,1,baths,0.3896900060056881,Farrer Park,3.6986069261320957
272.0,1.300727,103.788452,Apartment,Private room,2,1.0,1.0,2,baths,0.13687229249669539,one-north,7.111210676206036
170.0,1.318524,103.847511,Apartment,Entire home/apt,3,1.0,2.0,1,baths,0.48849358835583734,Novena,3.926496677654742
170.0,1.31896,103.84668,Apartment,Entire home/apt,3,1.0,1.0,1,baths,0.3851040311838481,Novena,3.9823556933459554
125.0,1.35641,103.96411,Condominium,Entire home/apt,5,1.0,1.0,2,baths,0.9604095148505298,Tampines East,15.066524703429874
430.0,1.27634,103.84163,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.5039890021039323,Outram Park,1.2102579558895175
260.0,1.33062,103.87531,Condominium,Entire home/apt,4,3.0,2.0,2,baths,0.7301323674836898,Potong Pasir,5.966779395670675
85.0,1.27968,103.85193,Apartment,Private room,2,1.0,1.0,1,shared,0.09921348321436842,Downtown,0.456136219080775
271.0,1.29862,103.7877,Home,Entire home/apt,4,1.0,2.0,2,baths,0.13781934174764773,one-north,7.132124132310836
271.0,1.29905,103.78739,Home,Entire home/apt,4,1.0,2.0,1,baths,0.09196529889989564,one-north,7.177109846089093
160.0,1.31945,103.83388,Home,Entire home/apt,3,1.0,2.0,1,baths,0.7761641803257736,Newton,4.401054158441712
145.0,1.3058,103.82584,Condominium,Private room,2,1.0,1.0,1,private,0.6899653587967849,Orchard,3.670545495270337
303.0,1.300834,103.788559,Apartment,Private room,2,1.0,1.0,2,shared,0.15369619700455278,one-north,7.103023181287504
100.0,1.40739,103.90315,Condominium,Private room,2,1.0,1.0,1,private,0.2595475330952868,Punggol,15.009973538833588
198.0,1.29581,103.83797,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.5248697585523673,Somerset,1.9296358042998083
200.0,1.29478,103.8382,Apartment,Entire home/apt,3,1.0,1.0,1,baths,0.6374295322817248,Somerset,1.8303667220904662
282.0,1.29466,103.83946,Apartment,Entire home/apt,5,2.0,2.0,2,baths,0.660311383022239,Somerset,1.7229317407391411
223.0,1.29673,103.84027,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.4673436135002154,Somerset,1.8439276530636313
279.0,1.2962,103.83977,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.5017215588901669,Somerset,1.8305354076051614
219.0,1.29528,103.84019,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.6134405441984881,Somerset,1.721577728794228
216.0,1.29458,103.83887,Apartment,Entire home/apt,5,1.0,1.0,1,baths,0.6609932394734331,Somerset,1.7618460219797427
199.0,1.29636,103.83982,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.48650323129546325,Somerset,1.841087972508834
205.0,1.29488,103.84017,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.6126567423650514,Fort Canning,1.6888347239876127
229.0,1.2966,103.8402,Apartment,Entire home/apt,6,1.0,1.0,1,baths,0.47711417557803826,Somerset,1.8368448804715436
219.0,1.29598,103.83822,Apartment,Entire home/apt,6,1.0,1.0,1,baths,0.504021992676096,Somerset,1.924287028624184
203.0,1.296,103.83997,Apartment,Entire home/apt,5,1.0,1.0,1,baths,0.5297673383410371,Somerset,1.799299746759451
140.0,1.29502,103.84022,Apartment,Private room,2,1.0,1.0,1,private,0.6175508341736693,Fort Canning,1.697167655456385
150.0,1.30939,103.86245,Condominium,Private room,1,1.0,1.0,1,shared,0.216294720330891,Lavender,3.214309672128894
150.0,1.325,103.81091,Condominium,Entire home/apt,4,1.0,1.0,2,baths,0.3406640126314256,Tan Kah Kee,6.354802731224705
656.0,1.28152,103.8573,Hotel,Private room,3,1.0,1.0,1,private,0.18948773896821045,Bayfront,0.8353090177465204
672.0,1.28245,103.85788,Hotel,Private room,2,1.0,1.0,1,private,0.17274789776712318,Bayfront,0.8810817459659415
200.0,1.31462,103.8589,Apartment,Entire home/apt,6,3.0,1.0,2,baths,0.4783825148446488,Bendemeer,3.620440253151109
241.0,1.27128,103.79836,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.47718280579137584,Labrador Park,5.8942255300823625
200.0,1.27126,103.79836,Apartment,Entire home/apt,4,2.0,2.0,1,baths,0.47765415733479055,Labrador Park,5.894730238000242
230.0,1.27016,103.79775,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.5796696365290834,Labrador Park,5.989449203115281
210.0,1.30261,103.86342,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.25777035628464867,Nicoll Highway,2.614576343684026
390.0,1.3082,103.76833,Apartment,Entire home/apt,7,4.0,4.0,2,baths,0.818285987926128,Clementi,9.491780388247353
230.0,1.27014,103.79798,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.5570886759285002,Labrador Park,5.965201580441151
268.0,1.26995,103.79804,Apartment,Entire home/apt,4,2.0,1.0,2,baths,0.5600320023857476,Labrador Park,5.963959250801114
1255.0,1.28291,103.85879,Hotel,Private room,3,1.0,1.0,1,private,0.1726843249239196,Bayfront,0.978121490733935
429.0,1.31521,103.8425,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.5210208389473797,Newton,3.6448742850303213
685.0,1.28245,103.85788,Hotel,Private room,3,1.0,1.0,1,private,0.17274789776712318,Bayfront,0.8810817459659415
230.0,1.27016,103.79832,Apartment,Private room,2,1.0,1.0,1,private,0.5218324100487801,Labrador Park,5.928018244839218
55.0,1.30744,103.89537,Condominium,Private room,2,1.0,2.0,1,private,0.7366106440470476,Dakota,5.713441376973922
358.0,1.306582,103.923561,Condominium,Entire home/apt,6,2.0,3.0,2,baths,1.958875843308465,Kembangan,8.577537291540379
1227.0,1.28328,103.8585,Hotel,Private room,3,1.0,2.0,1,private,0.21937188117221137,Bayfront,0.9449237376724681
761.0,1.28465,103.84732,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.2981629141247591,Telok Ayer,0.33360921489687984
581.0,1.28147,103.85674,Hotel,Private room,3,1.0,2.0,1,private,0.2512569691232806,Bayfront,0.7764072321275947
330.0,1.2849,103.84892,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.29316439714029363,Telok Ayer,0.2146328394657673
445.0,1.29105,103.84186,Condominium,Entire home/apt,6,3.0,5.0,2,baths,0.31365706628868667,Fort Canning,1.2495906241224597
48.0,1.30596,103.76697,Condominium,Private room,2,1.0,1.0,1,private,1.0131786606413795,Clementi,9.567906804283774
382.0,1.30427,103.85505,Hotel,Private room,3,1.0,2.0,1,baths,0.14899020050069484,Jalan Besar,2.3983889496836905
707.0,1.28339,103.85764,Hotel,Private room,4,2.0,1.0,1,shared,0.2705401971543937,Bayfront,0.8493762762066313
139.0,1.29388,103.82811,Condominium,Private room,2,1.0,1.0,1,private,0.8245448164452025,Tiong Bahru,2.702900979086517
99.0,1.29446,103.83079,Condominium,Private room,2,1.0,1.0,1,private,0.9768797897180622,Tiong Bahru,2.46989027152675
334.0,1.27902,103.78622,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.6571256933853882,Haw Par Villa,7.106203658291877
567.0,1.256984,103.820267,Hotel,Private room,3,1.0,2.0,1,private,0.9421113690858308,HarbourFront,4.414526965566972
330.0,1.30149,103.8508,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.30708052881696574,Rochor,2.0245927234049987
290.0,1.30401,103.85234,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.05278334881895932,Rochor,2.317495704437581
169.0,1.31417,103.88107,Apartment,Entire home/apt,5,1.0,2.0,1,baths,0.3178268090811766,Aljunied,4.869539508767375
664.0,1.28146,103.85904,Hotel,Private room,4,1.0,1.0,1,private,0.010942476048118325,Bayfront,1.0255675362047345
369.0,1.29332,103.84366,Home,Entire home/apt,4,2.0,2.0,2,baths,0.2160670095225215,Fort Canning,1.3183801955965762
1255.0,1.28161,103.85859,Hostel,Private room,3,1.0,1.0,1,private,0.05256855355062865,Bayfront,0.9732411773912616
469.0,1.256984,103.820267,Hotel,Private room,2,1.0,1.0,2,baths,0.9421113690858308,HarbourFront,4.414526965566972
1241.0,1.28245,103.85788,Hotel,Private room,3,1.0,2.0,1,shared,0.17274789776712318,Bayfront,0.8810817459659415
1350.0,1.28245,103.85788,Hotel,Private room,3,1.0,2.0,1,shared,0.17274789776712318,Bayfront,0.8810817459659415
1350.0,1.28245,103.85788,Hotel,Private room,3,1.0,1.0,0,shared,0.17274789776712318,Bayfront,0.8810817459659415
1302.0,1.28131,103.85674,Hotel,Private room,3,1.0,2.0,1,private,0.25110733411410713,Bayfront,0.7812588005132081
1350.0,1.28245,103.85788,Hotel,Private room,3,1.0,2.0,1,private,0.17274789776712318,Bayfront,0.8810817459659415
220.0,1.313643,103.885719,Home,Entire home/apt,7,2.0,4.0,2,baths,0.4551371597069328,Aljunied,5.210636846408042
223.0,1.29661,103.83956,Apartment,Entire home/apt,6,1.0,1.0,2,baths,0.45133656929826393,Somerset,1.880789962551221
198.0,1.29667,103.83996,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.45949357307115163,Somerset,1.859012186667008
250.0,1.29463,103.84011,Apartment,Entire home/apt,5,1.0,1.0,1,baths,0.6022294993245972,Fort Canning,1.6721148712454839
136.0,1.29661,103.83863,Apartment,Private room,3,1.0,1.0,1,private,0.43401972533373445,Somerset,1.94628711145345
736.0,1.30075,103.84156,Home,Entire home/apt,3,2.0,2.0,2,baths,0.3492115804654387,Somerset,2.1552919277869744
735.0,1.30248,103.83982,Home,Entire home/apt,3,2.0,2.0,2,baths,0.2683800633059089,Somerset,2.414372812639628
130.0,1.2947,103.84002,Apartment,Private room,2,1.0,1.0,1,private,0.6148713937612585,Fort Canning,1.6845595835474574
165.0,1.29644,103.83879,Apartment,Entire home/apt,3,1.0,1.0,1,baths,0.4541281229944,Somerset,1.9203619640006633
219.0,1.29538,103.83842,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.5702090649661532,Somerset,1.8604997380082808
129.0,1.29494,103.84016,Apartment,Private room,2,1.0,1.0,1,private,0.617506882685054,Fort Canning,1.6946443695632625
535.0,1.32391,103.84606,Condominium,Entire home/apt,4,2.0,2.0,2,baths,0.5173298251566395,Novena,4.536824225092674
820.0,1.32546,103.84533,Condominium,Entire home/apt,4,2.0,2.0,2,baths,0.6344095077454642,Novena,4.716642077422413
238.0,1.29664,103.83998,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.4634166318659231,Somerset,1.8550096261342062
200.0,1.33021,103.86669,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.26277830836551525,Potong Pasir,5.536308368252795
373.0,1.2564422399019202,103.82123435232256,Hotel,Private room,4,1.0,3.0,1,private,1.0051472725968609,HarbourFront,4.375488048143741
656.0,1.28175,103.85845,Hotel,Private room,3,1.0,3.0,1,private,0.07407585423320988,Bayfront,0.9550435935527264
430.0,1.30773,103.76954,Condominium,Entire home/apt,7,4.0,4.0,2,baths,0.9262649758609188,Clementi,9.347880916539692
420.0,1.30993,103.76127,Condominium,Entire home/apt,8,4.0,4.0,2,baths,0.7164482192110665,Clementi,10.298692622082992
509.0,1.285,103.84968,Apartment,Private room,2,1.0,1.0,2,shared,0.23570062229261668,Raffles Place,0.1923497665236931
470.0,1.29337,103.84248,Condominium,Entire home/apt,4,2.0,2.0,2,baths,0.3066580038002542,Fort Canning,1.3973762895010442
220.0,1.29464,103.84009,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.6046966580889777,Fort Canning,1.6744148047683187
200.0,1.29472,103.83931,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.6510229237649151,Somerset,1.7391801725809857
233.0,1.27336,103.84587,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.35096141114110985,Tanjong Pagar,1.196843486025978
194.0,1.2753,103.8451,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.2215010938580538,Tanjong Pagar,1.0430906497425592
168.0,1.31219,103.88038,Condominium,Entire home/apt,4,1.0,2.0,1,baths,0.5450101239176152,Aljunied,4.661054615093423
637.0,1.283671,103.860489,Hotel,Private room,3,1.0,1.0,2,shared,0.3047631242453435,Bayfront,1.1667621025748514
440.0,1.2909,103.83195,Condominium,Entire home/apt,5,2.0,2.0,2,baths,0.735960627070915,Tiong Bahru,2.1772613302488906
690.0,1.28918,103.83042,Condominium,Entire home/apt,6,3.0,3.0,3,baths,0.48320448075740396,Tiong Bahru,2.2727295833328185
210.0,1.31555,103.82604,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.49622437500459904,Stevens,4.467010796360401
190.0,1.317,103.82637,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.3379469431540704,Stevens,4.576294842007337
190.0,1.31605,103.82815,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.5031317716980301,Stevens,4.377386619465424
390.0,1.30431,103.78495,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.5755385758807247,one-north,7.59940503507393
740.0,1.28896,103.83108,Apartment,Entire home/apt,6,3.0,3.0,3,baths,0.530749052288801,Tiong Bahru,2.195424746749958
440.0,1.29049,103.83248,Apartment,Entire home/apt,5,2.0,2.0,2,baths,0.7540253974682064,Tiong Bahru,2.1053539078698664
350.0,1.31749,103.84582,Apartment,Entire home/apt,5,2.0,2.0,2,baths,0.3944517023016844,Novena,3.830052356229293
126.0,1.29615,103.84074,Apartment,Private room,3,1.0,1.0,1,private,0.548528427198103,Somerset,1.761052969993249
130.0,1.29653,103.83843,Apartment,Private room,2,1.0,1.0,1,private,0.44233408504529764,Somerset,1.9540932584185509
1185.0,1.28179,103.85726,Hotel,Private room,4,1.0,2.0,1,private,0.1987468268034848,Bayfront,0.8243545655910108
238.0,1.29627,103.8404,Apartment,Entire home/apt,4,1.0,2.0,1,baths,0.5197395476687863,Somerset,1.7941187705567938
600.0,1.337961,103.870148,Condominium,Entire home/apt,4,3.0,4.0,2,baths,0.15226578018913825,Woodleigh,6.47758292582671
185.0,1.29662,103.83913,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.43931338257326413,Somerset,1.911518844806969
195.0,1.29656,103.83844,Apartment,Entire home/apt,3,1.0,1.0,1,baths,0.43900020358969505,Somerset,1.9558752426575403
226.0,1.29487,103.8385,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.6269689546033143,Somerset,1.8137003820981383
130.0,1.29473,103.8401,Apartment,Private room,3,1.0,1.0,1,private,0.6093737088024307,Fort Canning,1.6812361559475453
410.0,1.29318,103.84179,Condominium,Entire home/apt,4,2.0,3.0,2,baths,0.35876373357266284,Fort Canning,1.4282592774751353
181.0,1.318524,103.847511,Apartment,Entire home/apt,3,1.0,2.0,1,baths,0.48849358835583734,Novena,3.926496677654742
530.0,1.32429,103.84535,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.5147432943992295,Novena,4.5871055712447655
604.0,1.32615,103.84621,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.7087523483734944,Toa Payoh,4.78330056112654
340.0,1.2907,103.83218,Condominium,Entire home/apt,3,1.0,1.0,2,baths,0.7414085629705023,Tiong Bahru,2.1450917343752356
340.0,1.29057,103.83237,Condominium,Entire home/apt,3,1.0,1.0,2,baths,0.7493657328360904,Tiong Bahru,2.120047325415207
400.0,1.28058,103.78438,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.39004320605462783,Haw Par Villa,7.3010621825949364
102.0,1.28247,103.84457,Hotel,Private room,2,1.0,1.0,1,shared,0.25560130554126215,Chinatown,0.6106525702368971
89.0,1.28214,103.84409,Hotel,Private room,2,1.0,1.0,1,shared,0.27464653604606415,Chinatown,0.669540256729375
1150.0,1.29408,103.83272,Condominium,Entire home/apt,6,3.0,4.0,2,baths,0.9557846042398279,Somerset,2.2642763378393727
290.0,1.29981,103.84968,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.15202679428786592,Bencoolen,1.8361753998279011
1150.0,1.29589,103.83101,Condominium,Entire home/apt,6,3.0,4.0,2,baths,0.9105105805291077,Orchard,2.533065761804045
395.0,1.29267,103.84125,Condominium,Entire home/apt,6,3.0,4.0,2,baths,0.39214807112855304,Fort Canning,1.4253835193062057
450.0,1.30109,103.84151,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.34867332022401815,Somerset,2.1917775704423463
290.0,1.29995,103.84956,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.17043752435243176,Bencoolen,1.8520441121913136
330.0,1.2922,103.8063,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.2998395962195986,Queenstown,4.957773884528967
330.0,1.29187,103.80634,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.3367899685855737,Queenstown,4.946216645530458
323.0,1.31524,103.82785,Apartment,Entire home/apt,4,2.0,2.0,2,baths,0.5705412868622869,Stevens,4.32166204632782
390.0,1.30835,103.76131,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.8575085442774024,Clementi,10.245283059974428
390.0,1.31019,103.76283,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.5959271832553081,Clementi,10.141204255274236
240.0,1.27004,103.79657,Apartment,Private room,3,2.0,2.0,1,private,0.7068206061765919,Labrador Park,6.119948674439482
390.0,1.30478,103.78475,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.6318863647987308,one-north,7.636747827804126
350.0,1.31903,103.84564,Condominium,Entire home/apt,4,2.0,2.0,2,baths,0.27494784000729805,Novena,4.002455594713599
78.0,1.32227,103.79026,Home,Private room,1,1.0,1.0,1,private,1.2579359835881871,Sixth Avenue,7.9297635648612035
400.0,1.28035,103.78627,Condominium,Entire home/apt,4,3.0,3.0,2,baths,0.568456834623742,Haw Par Villa,7.092278941798414
344.0,1.27849,103.78625,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.6808124078487364,Pasir Panjang,7.107068834775864
556.0,1.28422,103.85926,Hotel,Private room,4,1.0,3.0,1,private,0.3181308656680457,Bayfront,1.0344786152037873
170.0,1.33893,103.86796,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.3090761582208545,Woodleigh,6.500005971902663
260.0,1.31729,103.82607,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.3029022981557737,Stevens,4.62185143291111
430.0,1.30762,103.76744,Condominium,Entire home/apt,7,4.0,4.0,2,baths,0.8451302962709623,Clementi,9.56803264117155
400.0,1.29664,103.8069,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.2262218388997796,Queenstown,5.015655157139614
400.0,1.29669,103.80714,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.24501273233741658,Queenstown,4.991830228815104
700.0,1.312039,103.836998,Condominium,Private room,6,3.0,2.0,4,shared,0.22933323011275905,Newton,3.507311088145994
390.0,1.30325,103.78495,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.47784385944516533,one-north,7.564003474814037
204.0,1.31348,103.88217,Condominium,Entire home/apt,4,1.0,1.0,1,baths,0.33936030633494935,Aljunied,4.904207186464422
442.0,1.3753,103.83055,Home,Entire home/apt,6,5.0,5.0,4,baths,1.752018809301065,Yio Chu Kang,10.45594415081986
417.0,1.3715767487616406,103.944318415429,Condominium,Entire home/apt,6,3.0,3.0,4,baths,0.588162585071603,Pasir Ris,14.362673819851562
254.0,1.31567,103.82629,Apartment,Entire home/apt,2,1.0,1.0,1,baths,0.4841672290803637,Stevens,4.461253960073816
298.0,1.31744,103.82654,Apartment,Entire home/apt,4,2.0,3.0,2,baths,0.29307412621005346,Stevens,4.60571544192641
350.0,1.32026,103.84254,Condominium,Entire home/apt,4,2.0,2.0,2,baths,0.09802013986489556,Novena,4.192606739928858
350.0,1.32196,103.84222,Condominium,Entire home/apt,4,2.0,2.0,2,baths,0.24624425204270145,Novena,4.384940615990449
148.0,1.31208,103.88127,Apartment,Entire home/apt,5,1.0,3.0,2,baths,0.5159754733664662,Aljunied,4.724940218567033
400.0,1.30835,103.76936,Condominium,Entire home/apt,6,3.0,3.0,2,baths,0.8568121926805113,Clementi,9.387253292419214
270.0,1.33898,103.86878,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.2178408603522141,Woodleigh,6.533849894003118
98.0,1.36214,103.76512,Apartment,Private room,1,1.0,1.0,2,baths,0.2758929097254655,Hillview,12.879692979671221
335.0,1.29337,103.83989,Condominium,Entire home/apt,3,2.0,2.0,2,baths,0.560351430125261,Fort Canning,1.586490510279818
376.0,1.29309,103.84186,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.3471695648519044,Fort Canning,1.4155889763356515
250.0,1.33669,103.86812,Condominium,Entire home/apt,4,2.0,2.0,1,baths,0.4025029616674083,Woodleigh,6.269129780105473
430.0,1.28049,103.78609,Condominium,Entire home/apt,8,4.0,4.0,2,baths,0.5431930772609043,Haw Par Villa,7.111566520985447
233.0,1.29439,103.83861,Apartment,Entire home/apt,4,1.0,1.0,1,baths,0.6805922955542958,Somerset,1.7674581837995127
290.0,1.30477,103.8524,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.1315351335181276,Rochor,2.4022202873432597
240.0,1.30044,103.84164,Condominium,Entire home/apt,2,1.0,1.0,1,baths,0.35714665132024676,Somerset,2.1203991424609487
607.0,1.28322,103.85863,Hotel,Private room,3,1.0,1.0,1,shared,0.209630218838227,Bayfront,0.959414107244577
664.0,1.2828604465911215,103.85883628591692,Hotel,Private room,3,1.0,1.0,1,baths,0.16659195930757906,Bayfront,0.98352036667501
679.0,1.28158,103.85883,Hotel,Private room,3,1.0,1.0,1,baths,0.029814153528090394,Bayfront,1.0000651161644343
175.0,1.31443,103.88853,Condominium,Entire home/apt,6,1.0,4.0,1,baths,0.6624752779209525,Paya Lebar,5.507104004132718
