price,latitude,longitude,property_type,room_type,bedrooms,beds,bathroom_qty,bathroom_type
259.0,1.28257,103.84584,Hotel,Private room,1.0,1.0,1.0,shared
466.0,1.30663,103.85602,Hotel,Private room,1.0,1.0,1.0,shared
100.0,1.31877,103.85915,Apartment,Private room,1.0,1.0,1.0,private
580.0,1.28322,103.86175,Hotel,Private room,1.0,1.0,2.0,baths
315.0,1.27793,103.84522,Hotel,Private room,1.0,1.0,1.0,shared
163.0,1.33719,103.74169,Apartment,Entire home/apt,2.0,2.0,1.0,baths
69.0,1.31259,103.85823,Apartment,Private room,1.0,1.0,1.0,private
79.0,1.28101,103.85378,Apartment,Private room,1.0,1.0,1.0,shared
80.0,1.280867,103.852531,Apartment,Private room,1.0,1.0,2.0,shared
224.0,1.29509,103.80579,Apartment,Entire home/apt,1.0,1.0,1.0,baths
250.0,1.2824,103.78262,Apartment,Entire home/apt,1.0,1.0,1.0,baths
195.0,1.28458,103.84291,Apartment,Entire home/apt,3.0,6.0,2.0,baths
162.0,1.31794,103.88187,Apartment,Entire home/apt,1.0,2.0,1.0,baths
118.0,1.30648,103.85511,Hotel,Private room,1.0,1.0,1.0,private
159.0,1.30653,103.85512,Hotel,Private room,1.0,1.0,1.0,private
165.0,1.3355,103.74133,Apartment,Entire home/apt,1.0,1.0,1.0,baths
172.0,1.31814,103.88212,Apartment,Entire home/apt,1.0,2.0,1.0,baths
385.0,1.29346,103.80479,Apartment,Entire home/apt,3.0,3.0,2.0,baths
69.0,1.31273,103.85948,Apartment,Private room,1.0,1.0,1.0,private
189.0,1.296,103.80782,Apartment,Entire home/apt,1.0,1.0,1.0,baths
350.0,1.28048,103.78296,Apartment,Entire home/apt,1.0,1.0,1.0,baths
200.0,1.34837,103.8536,Apartment,Entire home/apt,2.0,2.0,2.0,baths
215.0,1.34691,103.85538,Apartment,Entire home/apt,2.0,2.0,1.0,baths
260.0,1.31715,103.76133,Apartment,Entire home/apt,3.0,3.0,1.0,baths
141.0,1.3072,103.89806,Apartment,Entire home/apt,1.0,1.0,1.0,baths
151.0,1.30567,103.89778,Apartment,Entire home/apt,1.0,1.0,1.0,baths
301.0,1.28936,103.84881,Hotel,Entire home/apt,1.0,1.0,1.0,baths
241.0,1.28923,103.84871,Hotel,Entire home/apt,1.0,1.0,1.0,baths
218.0,1.28896,103.84837,Hotel,Entire home/apt,1.0,1.0,1.0,baths
195.0,1.28756,103.84849,Hotel,Entire home/apt,1.0,1.0,1.0,baths
100.0,1.30427,103.85993,Hotel,Private room,1.0,1.0,1.0,private
327.0,1.31844,103.82627,Apartment,Entire home/apt,2.0,3.0,2.0,baths
85.0,1.30268,103.86,Hotel,Private room,1.0,1.0,1.0,private
130.0,1.30199,103.86176,Hotel,Private room,1.0,1.0,1.0,private
100.0,1.30203,103.86176,Hotel,Private room,1.0,1.0,1.0,private
100.0,1.30342,103.85992,Hotel,Private room,1.0,1.0,1.0,private
500.0,1.27751,103.8474,Apartment,Entire home/apt,1.0,1.0,1.0,baths
176.0,1.29632,103.83844,Apartment,Entire home/apt,1.0,1.0,1.0,baths
164.0,1.30437,103.85452,Hotel,Private room,1.0,1.0,1.0,private
124.0,1.30458,103.85557,Hotel,Private room,1.0,1.0,1.0,private
488.0,1.27567,103.8494,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.29459,103.84012,Apartment,Entire home/apt,1.0,1.0,1.0,baths
250.0,1.29978,103.79959,Apartment,Entire home/apt,2.0,2.0,2.0,baths
310.0,1.29582,103.80731,Apartment,Entire home/apt,2.0,2.0,2.0,baths
311.0,1.28727,103.84946,Hotel,Entire home/apt,1.0,1.0,1.0,baths
302.0,1.28855,103.84809,Hotel,Entire home/apt,1.0,1.0,1.0,baths
294.0,1.28771,103.8481,Hotel,Entire home/apt,1.0,1.0,1.0,baths
236.0,1.28722,103.84826,Hotel,Entire home/apt,1.0,1.0,1.0,baths
216.0,1.2872,103.84843,Hotel,Entire home/apt,1.0,1.0,1.0,baths
159.0,1.28777,103.84809,Hotel,Entire home/apt,1.0,1.0,1.0,baths
286.0,1.27477,103.84228,Apartment,Entire home/apt,1.0,1.0,1.0,baths
451.0,1.30701,103.76976,Apartment,Entire home/apt,3.0,3.0,2.0,baths
513.0,1.28905,103.84844,Hotel,Entire home/apt,1.0,1.0,1.0,baths
499.0,1.28717,103.84836,Hotel,Entire home/apt,1.0,1.0,1.0,baths
170.0,1.28984,103.81995,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.29078,103.81789,Apartment,Entire home/apt,1.0,1.0,1.0,baths
345.0,1.30785,103.76787,Apartment,Entire home/apt,3.0,2.0,2.0,baths
250.0,1.33574,103.74456,Apartment,Entire home/apt,2.0,2.0,1.0,baths
67.0,1.30109,103.8399,Apartment,Private room,1.0,1.0,1.0,shared
300.0,1.33546,103.74329,Apartment,Entire home/apt,1.0,1.0,1.0,baths
71.0,1.34537,103.95973,Apartment,Private room,1.0,1.0,1.0,baths
245.0,1.27325,103.84731,Apartment,Entire home/apt,2.0,2.0,2.0,baths
60.0,1.29397,103.79737,Apartment,Private room,1.0,1.0,1.0,private
171.0,1.30055,103.85866,Hotel,Entire home/apt,1.0,1.0,1.0,baths
215.0,1.30219,103.86009,Hotel,Entire home/apt,1.0,1.0,1.0,baths
156.0,1.30158,103.86,Hotel,Entire home/apt,1.0,1.0,1.0,baths
274.0,1.30223,103.85852,Hotel,Entire home/apt,1.0,1.0,1.0,baths
146.0,1.29044,103.83248,Apartment,Entire home/apt,1.0,1.0,1.0,baths
330.0,1.29143,103.84082,Apartment,Entire home/apt,2.0,2.0,2.0,baths
290.0,1.29277,103.83911,Apartment,Entire home/apt,1.0,1.0,1.0,baths
306.0,1.28936,103.84442,Apartment,Entire home/apt,1.0,1.0,1.0,baths
279.0,1.29714,103.85355,Apartment,Entire home/apt,1.0,1.0,1.0,baths
85.0,1.28797,103.84768,Apartment,Private room,1.0,1.0,1.0,shared
459.0,1.299638,103.847122,Apartment,Entire home/apt,2.0,2.0,1.0,baths
115.0,1.31564,103.85457,Apartment,Entire home/apt,2.0,2.0,1.0,baths
280.0,1.30854,103.82984,Apartment,Entire home/apt,2.0,2.0,2.0,baths
105.0,1.28172,103.84679,Apartment,Entire home/apt,1.0,1.0,1.0,baths
172.0,1.30086,103.8602,Hotel,Entire home/apt,1.0,1.0,1.0,baths
165.0,1.30185,103.85823,Hotel,Entire home/apt,1.0,1.0,1.0,baths
100.0,1.32651,103.94306,Apartment,Private room,1.0,1.0,1.0,private
265.0,1.29857,103.85347,Apartment,Entire home/apt,1.0,1.0,1.0,baths
77.0,1.30272,103.8407,Apartment,Entire home/apt,1.0,1.0,1.0,baths
165.0,1.3212,103.88034,Apartment,Entire home/apt,1.0,1.0,1.0,baths
260.0,1.32013,103.85287,Apartment,Entire home/apt,1.0,1.0,1.0,baths
290.0,1.32004,103.85217,Apartment,Entire home/apt,1.0,1.0,1.0,baths
329.0,1.32005,103.85216,Apartment,Entire home/apt,1.0,2.0,1.0,baths
530.0,1.29873,103.8494,Apartment,Entire home/apt,2.0,2.0,2.0,baths
165.0,1.33352,103.87775,Apartment,Private room,1.0,2.0,1.0,private
240.0,1.31834,103.8278,Apartment,Entire home/apt,1.0,1.0,1.0,baths
66.0,1.28159,103.85183,Apartment,Private room,1.0,1.0,1.0,baths
50.0,1.4503,103.81267,Hotel,Private room,1.0,1.0,1.0,shared
304.0,1.32606,103.84689,Apartment,Entire home/apt,1.0,1.0,1.0,baths
397.0,1.32414,103.84527,Apartment,Entire home/apt,1.0,1.0,1.0,baths
348.0,1.32563,103.84532,Apartment,Entire home/apt,1.0,1.0,1.0,baths
106.0,1.32168,103.86365,Apartment,Private room,1.0,1.0,1.0,private
215.0,1.32001,103.86503,Apartment,Entire home/apt,3.0,3.0,2.0,baths
300.0,1.29334,103.8396,Apartment,Entire home/apt,1.0,1.0,1.0,baths
451.0,1.32585,103.84677,Apartment,Entire home/apt,1.0,1.0,1.0,baths
513.0,1.29829,103.85164,Apartment,Entire home/apt,2.0,2.0,2.0,baths
253.0,1.29854,103.8416,Hotel,Private room,2.0,1.0,1.0,baths
230.0,1.2992,103.84138,Hotel,Private room,2.0,1.0,1.0,baths
400.0,1.27782,103.84746,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.31763,103.84865,Apartment,Entire home/apt,1.0,1.0,1.0,baths
220.0,1.29415,103.82786,Apartment,Entire home/apt,1.0,1.0,2.0,baths
66.0,1.28149,103.85163,Apartment,Private room,1.0,1.0,1.0,shared
355.0,1.27743,103.84837,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.32052,103.75308,Apartment,Entire home/apt,3.0,1.0,2.0,baths
180.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
180.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
160.0,1.3178,103.8483,Apartment,Entire home/apt,1.0,1.0,1.0,baths
300.0,1.31734,103.84217,Apartment,Entire home/apt,1.0,1.0,1.0,baths
200.0,1.30341,103.86356,Apartment,Entire home/apt,1.0,1.0,1.0,baths
160.0,1.31921,103.84676,Apartment,Entire home/apt,1.0,1.0,1.0,baths
170.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
400.0,1.31867,103.84683,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.31781,103.84852,Apartment,Entire home/apt,1.0,1.0,1.0,baths
160.0,1.31761,103.84837,Apartment,Entire home/apt,1.0,1.0,1.0,baths
75.0,1.29734,103.82659,Apartment,Private room,1.0,1.0,1.0,private
200.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
180.0,1.3196,103.84804,Apartment,Entire home/apt,1.0,1.0,1.0,baths
100.0,1.3115,103.85708,Apartment,Private room,1.0,1.0,1.0,shared
190.0,1.31758,103.84717,Apartment,Entire home/apt,1.0,1.0,1.0,baths
48.0,1.31288,103.85769,Apartment,Private room,1.0,1.0,4.0,shared
190.0,1.31954,103.84712,Apartment,Entire home/apt,1.0,1.0,1.0,baths
170.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
180.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
95.0,1.356,103.86437,Apartment,Private room,1.0,1.0,1.0,private
180.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
313.0,1.32525,103.85034,Apartment,Entire home/apt,2.0,2.0,1.0,baths
200.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
464.0,1.31716,103.84506,Apartment,Entire home/apt,3.0,3.0,2.0,baths
180.0,1.365,103.86175,Apartment,Private room,1.0,2.0,1.0,private
360.0,1.30179,103.82864,Apartment,Entire home/apt,1.0,1.0,1.0,baths
238.0,1.27927,103.78705,Apartment,Entire home/apt,1.0,1.0,1.0,baths
43.0,1.3111,103.85787,Apartment,Private room,1.0,1.0,4.0,shared
475.0,1.30151,103.79785,Apartment,Entire home/apt,2.0,2.0,2.0,baths
190.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
274.0,1.32629,103.84921,Apartment,Entire home/apt,3.0,3.0,2.0,baths
200.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
197.0,1.31853,103.84751,Apartment,Entire home/apt,1.0,1.0,1.0,baths
519.0,1.29197,103.80585,Apartment,Entire home/apt,3.0,3.0,2.0,baths
180.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,2.0,1.0,baths
103.0,1.33594,103.74287,Apartment,Private room,1.0,1.0,1.0,shared
430.0,1.29126,103.84117,Apartment,Entire home/apt,3.0,4.0,2.0,baths
160.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
180.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.318528,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
65.0,1.412,103.83421,Apartment,Private room,1.0,1.0,2.0,shared
159.0,1.31109,103.90705,Apartment,Private room,2.0,3.0,1.0,private
275.0,1.27928,103.83754,Hotel,Private room,1.0,1.0,1.0,private
428.0,1.31705,103.84549,Apartment,Entire home/apt,3.0,6.0,2.0,baths
430.0,1.31885,103.84519,Apartment,Entire home/apt,3.0,6.0,2.0,baths
140.0,1.29304,103.81724,Apartment,Private room,1.0,1.0,1.0,private
511.0,1.37688,103.88014,Apartment,Entire home/apt,3.0,4.0,2.0,baths
200.0,1.313119528212298,103.89432590161285,Apartment,Private room,1.0,1.0,1.0,private
180.0,1.318524,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
180.0,1.318524,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
184.0,1.318524,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
170.0,1.318524,103.847511,Apartment,Entire home/apt,1.0,1.0,1.0,baths
150.0,1.39793,103.91225,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.31878,103.84838,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.31829,103.84646,Apartment,Entire home/apt,1.0,1.0,1.0,baths
280.0,1.32647,103.85086,Apartment,Entire home/apt,3.0,3.0,2.0,baths
447.0,1.30071,103.8403,Apartment,Entire home/apt,1.0,1.0,1.0,baths
110.0,1.37513,103.94739,Apartment,Private room,1.0,1.0,1.0,shared
115.0,1.31266,103.88453,Apartment,Entire home/apt,2.0,2.0,2.0,baths
427.0,1.29109,103.84228,Apartment,Entire home/apt,2.0,2.0,2.0,baths
218.0,1.28522,103.83317,Hotel,Private room,1.0,1.0,1.0,baths
228.0,1.28648,103.83366,Hotel,Private room,1.0,1.0,1.0,baths
480.0,1.3022,103.84131,Apartment,Entire home/apt,1.0,1.0,1.0,baths
479.0,1.30044,103.84009,Apartment,Entire home/apt,1.0,1.0,1.0,baths
250.0,1.29896,103.88392,Apartment,Entire home/apt,1.0,1.0,1.0,baths
450.0,1.30017,103.886,Apartment,Entire home/apt,1.0,1.0,1.0,baths
208.0,1.28668,103.83444,Hotel,Private room,1.0,2.0,1.0,baths
238.0,1.28509,103.83333,Hotel,Private room,1.0,2.0,1.0,baths
60.0,1.30276,103.90158,Apartment,Private room,1.0,1.0,1.0,shared
366.0,1.31898,103.84683,Apartment,Entire home/apt,1.0,1.0,1.0,baths
371.0,1.3172,103.84669,Apartment,Entire home/apt,1.0,1.0,1.0,baths
250.0,1.29874,103.84127,Apartment,Entire home/apt,1.0,1.0,1.0,baths
44.0,1.31122,103.85807,Apartment,Private room,1.0,1.0,4.0,shared
450.0,1.30045,103.84139,Apartment,Entire home/apt,1.0,1.0,1.0,baths
303.0,1.3004,103.84111,Apartment,Entire home/apt,1.0,1.0,1.0,baths
330.0,1.28021,103.78408,Apartment,Entire home/apt,3.0,3.0,2.0,baths
250.0,1.33724,103.74269,Apartment,Entire home/apt,2.0,2.0,1.0,baths
100.0,1.35246,103.85013,Apartment,Private room,1.0,2.0,2.0,baths
550.0,1.29186,103.84215,Apartment,Entire home/apt,3.0,4.0,2.0,baths
230.0,1.318524,103.847511,Apartment,Entire home/apt,1.0,3.0,1.0,baths
230.0,1.318524,103.847511,Apartment,Entire home/apt,1.0,3.0,1.0,baths
200.0,1.31815,103.84841,Apartment,Entire home/apt,1.0,1.0,1.0,baths
200.0,1.29395,103.8268,Apartment,Entire home/apt,1.0,1.0,1.0,baths
165.0,1.34586,103.9601,Apartment,Private room,1.0,1.0,2.0,baths
180.0,1.29835,103.85834,Apartment,Private room,1.0,1.0,1.0,private
150.0,1.29876,103.86027,Apartment,Private room,1.0,1.0,1.0,private
150.0,1.2984,103.86009,Apartment,Private room,1.0,1.0,1.0,private
150.0,1.30033,103.85967,Apartment,Private room,1.0,1.0,1.0,shared
240.0,1.3183,103.84652,Apartment,Entire home/apt,1.0,3.0,1.0,baths
310.0,1.27836,103.85219,Apartment,Entire home/apt,2.0,2.0,2.0,baths
70.0,1.32641,103.83715,Apartment,Private room,1.0,1.0,1.0,private
429.0,1.31391,103.85675,Apartment,Private room,1.0,1.0,1.0,private
125.0,1.30871,103.83706,Apartment,Entire home/apt,1.0,1.0,2.0,baths
450.0,1.30191,103.84168,Apartment,Entire home/apt,1.0,1.0,1.0,baths
200.0,1.29677,103.84068,Apartment,Entire home/apt,1.0,1.0,1.0,baths
47.0,1.29225,103.77137,House,Private room,1.0,1.0,1.0,shared
250.0,1.27649,103.85472,Apartment,Entire home/apt,2.0,2.0,1.0,baths
65.0,1.30475,103.84638,Apartment,Private room,1.0,1.0,1.0,shared
300.0,1.31499,103.80648,Apartment,Entire home/apt,1.0,1.0,1.0,baths
90.0,1.31684,103.83967,Apartment,Private room,1.0,1.0,2.0,baths
505.0,1.30662,103.85441,Hotel,Private room,1.0,2.0,1.0,shared
198.0,1.29937,103.83877,Apartment,Private room,1.0,1.0,1.0,shared
233.0,1.2948,103.83841,Apartment,Entire home/apt,1.0,1.0,1.0,baths
210.0,1.29674,103.83941,Apartment,Entire home/apt,1.0,1.0,1.0,baths
120.0,1.30086,103.85726,Hotel,Private room,1.0,1.0,1.0,baths
140.0,1.30167,103.8567,Hotel,Private room,1.0,1.0,1.0,baths
190.0,1.30285,103.85908,Hotel,Private room,1.0,2.0,1.0,baths
50.0,1.31584,103.85703,Apartment,Private room,1.0,1.0,2.0,shared
202.0,1.29615,103.83811,Apartment,Entire home/apt,1.0,1.0,1.0,baths
75.0,1.287497,103.848557,Hotel,Shared room,1.0,1.0,2.0,shared
50.0,1.30806,103.85404,Apartment,Shared room,1.0,3.0,2.0,shared
460.0,1.29846,103.85375,Apartment,Private room,2.0,2.0,2.0,baths
81.0,1.29043,103.8089,Apartment,Private room,1.0,1.0,1.0,shared
250.0,1.27825,103.85154,Apartment,Entire home/apt,1.0,1.0,1.0,baths
115.0,1.31618,103.85503,Apartment,Entire home/apt,1.0,2.0,1.0,baths
272.0,1.300727,103.788452,Apartment,Private room,1.0,1.0,2.0,baths
170.0,1.318524,103.847511,Apartment,Entire home/apt,1.0,2.0,1.0,baths
170.0,1.31896,103.84668,Apartment,Entire home/apt,1.0,1.0,1.0,baths
125.0,1.35641,103.96411,Apartment,Entire home/apt,1.0,1.0,2.0,baths
430.0,1.27634,103.84163,Apartment,Entire home/apt,1.0,1.0,1.0,baths
260.0,1.33062,103.87531,Apartment,Entire home/apt,3.0,2.0,2.0,baths
85.0,1.27968,103.85193,Apartment,Private room,1.0,1.0,1.0,shared
271.0,1.29862,103.7877,Apartment,Entire home/apt,1.0,2.0,2.0,baths
271.0,1.29905,103.78739,Apartment,Entire home/apt,1.0,2.0,1.0,baths
160.0,1.31945,103.83388,Apartment,Entire home/apt,1.0,2.0,1.0,baths
145.0,1.3058,103.82584,Apartment,Private room,1.0,1.0,1.0,private
303.0,1.300834,103.788559,Apartment,Private room,1.0,1.0,2.0,shared
100.0,1.40739,103.90315,Apartment,Private room,1.0,1.0,1.0,private
198.0,1.29581,103.83797,Apartment,Entire home/apt,1.0,1.0,1.0,baths
200.0,1.29478,103.8382,Apartment,Entire home/apt,1.0,1.0,1.0,baths
282.0,1.29466,103.83946,Apartment,Entire home/apt,2.0,2.0,2.0,baths
223.0,1.29673,103.84027,Apartment,Entire home/apt,1.0,1.0,1.0,baths
279.0,1.2962,103.83977,Apartment,Entire home/apt,1.0,1.0,1.0,baths
219.0,1.29528,103.84019,Apartment,Entire home/apt,1.0,1.0,1.0,baths
216.0,1.29458,103.83887,Apartment,Entire home/apt,1.0,1.0,1.0,baths
199.0,1.29636,103.83982,Apartment,Entire home/apt,1.0,1.0,1.0,baths
205.0,1.29488,103.84017,Apartment,Entire home/apt,1.0,1.0,1.0,baths
229.0,1.2966,103.8402,Apartment,Entire home/apt,1.0,1.0,1.0,baths
219.0,1.29598,103.83822,Apartment,Entire home/apt,1.0,1.0,1.0,baths
203.0,1.296,103.83997,Apartment,Entire home/apt,1.0,1.0,1.0,baths
140.0,1.29502,103.84022,Apartment,Private room,1.0,1.0,1.0,private
150.0,1.30939,103.86245,Apartment,Private room,1.0,1.0,1.0,shared
150.0,1.325,103.81091,Apartment,Entire home/apt,1.0,1.0,2.0,baths
200.0,1.31462,103.8589,Apartment,Entire home/apt,3.0,1.0,2.0,baths
241.0,1.27128,103.79836,Apartment,Entire home/apt,1.0,1.0,1.0,baths
200.0,1.27126,103.79836,Apartment,Entire home/apt,2.0,2.0,1.0,baths
230.0,1.27016,103.79775,Apartment,Entire home/apt,1.0,1.0,1.0,baths
210.0,1.30261,103.86342,Apartment,Entire home/apt,1.0,1.0,1.0,baths
390.0,1.3082,103.76833,Apartment,Entire home/apt,4.0,4.0,2.0,baths
230.0,1.27014,103.79798,Apartment,Entire home/apt,1.0,1.0,1.0,baths
268.0,1.26995,103.79804,Apartment,Entire home/apt,2.0,1.0,2.0,baths
429.0,1.31521,103.8425,Apartment,Entire home/apt,3.0,3.0,2.0,baths
230.0,1.27016,103.79832,Apartment,Private room,1.0,1.0,1.0,private
55.0,1.30744,103.89537,Apartment,Private room,1.0,2.0,1.0,private
358.0,1.306582,103.923561,Apartment,Entire home/apt,2.0,3.0,2.0,baths
581.0,1.28147,103.85674,Hotel,Private room,1.0,2.0,1.0,private
330.0,1.2849,103.84892,Apartment,Entire home/apt,1.0,1.0,1.0,baths
445.0,1.29105,103.84186,Apartment,Entire home/apt,3.0,5.0,2.0,baths
48.0,1.30596,103.76697,Apartment,Private room,1.0,1.0,1.0,private
382.0,1.30427,103.85505,Hotel,Private room,1.0,2.0,1.0,baths
139.0,1.29388,103.82811,Apartment,Private room,1.0,1.0,1.0,private
99.0,1.29446,103.83079,Apartment,Private room,1.0,1.0,1.0,private
334.0,1.27902,103.78622,Apartment,Entire home/apt,2.0,2.0,1.0,baths
567.0,1.256984,103.820267,Hotel,Private room,1.0,2.0,1.0,private
330.0,1.30149,103.8508,Apartment,Entire home/apt,1.0,1.0,1.0,baths
290.0,1.30401,103.85234,Apartment,Entire home/apt,1.0,1.0,1.0,baths
169.0,1.31417,103.88107,Apartment,Entire home/apt,1.0,2.0,1.0,baths
369.0,1.29332,103.84366,Apartment,Entire home/apt,2.0,2.0,2.0,baths
469.0,1.256984,103.820267,Hotel,Private room,1.0,1.0,2.0,baths
220.0,1.313643,103.885719,Apartment,Entire home/apt,2.0,4.0,2.0,baths
223.0,1.29661,103.83956,Apartment,Entire home/apt,1.0,1.0,2.0,baths
198.0,1.29667,103.83996,Apartment,Entire home/apt,1.0,1.0,1.0,baths
250.0,1.29463,103.84011,Apartment,Entire home/apt,1.0,1.0,1.0,baths
136.0,1.29661,103.83863,Apartment,Private room,1.0,1.0,1.0,private
130.0,1.2947,103.84002,Apartment,Private room,1.0,1.0,1.0,private
165.0,1.29644,103.83879,Apartment,Entire home/apt,1.0,1.0,1.0,baths
219.0,1.29538,103.83842,Apartment,Entire home/apt,1.0,1.0,1.0,baths
129.0,1.29494,103.84016,Apartment,Private room,1.0,1.0,1.0,private
535.0,1.32391,103.84606,Apartment,Entire home/apt,2.0,2.0,2.0,baths
238.0,1.29664,103.83998,Apartment,Entire home/apt,1.0,1.0,1.0,baths
200.0,1.33021,103.86669,Apartment,Entire home/apt,1.0,1.0,1.0,baths
373.0,1.2564422399019202,103.82123435232256,Hotel,Private room,1.0,3.0,1.0,private
430.0,1.30773,103.76954,Apartment,Entire home/apt,4.0,4.0,2.0,baths
420.0,1.30993,103.76127,Apartment,Entire home/apt,4.0,4.0,2.0,baths
509.0,1.285,103.84968,Apartment,Private room,1.0,1.0,2.0,shared
470.0,1.29337,103.84248,Apartment,Entire home/apt,2.0,2.0,2.0,baths
220.0,1.29464,103.84009,Apartment,Entire home/apt,1.0,1.0,1.0,baths
200.0,1.29472,103.83931,Apartment,Entire home/apt,1.0,1.0,1.0,baths
233.0,1.27336,103.84587,Apartment,Entire home/apt,1.0,1.0,1.0,baths
194.0,1.2753,103.8451,Apartment,Entire home/apt,1.0,1.0,1.0,baths
168.0,1.31219,103.88038,Apartment,Entire home/apt,1.0,2.0,1.0,baths
440.0,1.2909,103.83195,Apartment,Entire home/apt,2.0,2.0,2.0,baths
210.0,1.31555,103.82604,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.317,103.82637,Apartment,Entire home/apt,1.0,1.0,1.0,baths
190.0,1.31605,103.82815,Apartment,Entire home/apt,1.0,1.0,1.0,baths
390.0,1.30431,103.78495,Apartment,Entire home/apt,3.0,3.0,2.0,baths
440.0,1.29049,103.83248,Apartment,Entire home/apt,2.0,2.0,2.0,baths
350.0,1.31749,103.84582,Apartment,Entire home/apt,2.0,2.0,2.0,baths
126.0,1.29615,103.84074,Apartment,Private room,1.0,1.0,1.0,private
130.0,1.29653,103.83843,Apartment,Private room,1.0,1.0,1.0,private
238.0,1.29627,103.8404,Apartment,Entire home/apt,1.0,2.0,1.0,baths
185.0,1.29662,103.83913,Apartment,Entire home/apt,1.0,1.0,1.0,baths
195.0,1.29656,103.83844,Apartment,Entire home/apt,1.0,1.0,1.0,baths
226.0,1.29487,103.8385,Apartment,Entire home/apt,1.0,1.0,1.0,baths
130.0,1.29473,103.8401,Apartment,Private room,1.0,1.0,1.0,private
410.0,1.29318,103.84179,Apartment,Entire home/apt,2.0,3.0,2.0,baths
181.0,1.318524,103.847511,Apartment,Entire home/apt,1.0,2.0,1.0,baths
530.0,1.32429,103.84535,Apartment,Entire home/apt,2.0,2.0,1.0,baths
340.0,1.2907,103.83218,Apartment,Entire home/apt,1.0,1.0,2.0,baths
340.0,1.29057,103.83237,Apartment,Entire home/apt,1.0,1.0,2.0,baths
400.0,1.28058,103.78438,Apartment,Entire home/apt,3.0,3.0,2.0,baths
102.0,1.28247,103.84457,Hotel,Private room,1.0,1.0,1.0,shared
89.0,1.28214,103.84409,Hotel,Private room,1.0,1.0,1.0,shared
290.0,1.29981,103.84968,Apartment,Entire home/apt,1.0,1.0,1.0,baths
395.0,1.29267,103.84125,Apartment,Entire home/apt,3.0,4.0,2.0,baths
450.0,1.30109,103.84151,Apartment,Entire home/apt,1.0,1.0,1.0,baths
290.0,1.29995,103.84956,Apartment,Entire home/apt,1.0,1.0,1.0,baths
330.0,1.2922,103.8063,Apartment,Entire home/apt,2.0,2.0,1.0,baths
330.0,1.29187,103.80634,Apartment,Entire home/apt,2.0,2.0,1.0,baths
323.0,1.31524,103.82785,Apartment,Entire home/apt,2.0,2.0,2.0,baths
390.0,1.30835,103.76131,Apartment,Entire home/apt,3.0,3.0,2.0,baths
390.0,1.31019,103.76283,Apartment,Entire home/apt,3.0,3.0,2.0,baths
240.0,1.27004,103.79657,Apartment,Private room,2.0,2.0,1.0,private
390.0,1.30478,103.78475,Apartment,Entire home/apt,3.0,3.0,2.0,baths
350.0,1.31903,103.84564,Apartment,Entire home/apt,2.0,2.0,2.0,baths
78.0,1.32227,103.79026,Apartment,Private room,1.0,1.0,1.0,private
400.0,1.28035,103.78627,Apartment,Entire home/apt,3.0,3.0,2.0,baths
344.0,1.27849,103.78625,Apartment,Entire home/apt,2.0,2.0,1.0,baths
556.0,1.28422,103.85926,Hotel,Private room,1.0,3.0,1.0,private
170.0,1.33893,103.86796,Apartment,Entire home/apt,2.0,2.0,1.0,baths
260.0,1.31729,103.82607,Apartment,Entire home/apt,1.0,1.0,1.0,baths
430.0,1.30762,103.76744,Apartment,Entire home/apt,4.0,4.0,2.0,baths
400.0,1.29664,103.8069,Apartment,Entire home/apt,3.0,3.0,2.0,baths
