host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_group_cleansed,latitude,longitude,availability_30,availability_90,availability_365,property_type,room_type,accommodates,bedrooms,beds,instant_bookable,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,calculated_host_listings_count,calculated_host_listings_count_private_rooms,bathroom_qty,bathroom_type,Long term stays allowed,Television,Heater,Internet,Air Conditioning,Essentials,Swimming Pool,Washer,Refrigerator,Cooking basics,Gym,Bathtub,Coffee,Clothing storage,Garden,Elevator,Security Lock,Patio or balcony,BBQ Grill,Sound system,name_len,desc_len,mrtDisp,nearestMRT,cityDisp
within an hour,1.0,0.7,f,t,f,Geylang,Central Region,1.3148128,103.8984635,0.06666666666666667,0.6888888888888889,0.9232876712328767,Hotel,Private room,2,1.0,1.0,f,142.0,1,0.94,5.0,5.0,6,6,1.0,shared,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,42,0.7029727345439175,Paya Lebar,6.426806468440389
within a few hours,1.0,1.0,f,t,f,Novena,Central Region,1.32396,103.85283,0.2,0.7333333333333333,0.9342465753424658,Apartment,Entire home/apt,2,1.0,1.0,t,161.0,0,0.0,0.0,0.0,3,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,142,1.0712209351734419,Boon Keng,4.5321242603033
within a few hours,1.0,1.0,f,t,f,Novena,Central Region,1.32396,103.85283,0.16666666666666666,0.7222222222222222,0.9315068493150684,Apartment,Entire home/apt,2,1.0,1.0,t,173.0,0,0.0,0.0,0.0,3,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7,156,1.0712209351734419,Boon Keng,4.5321242603033
within a few hours,1.0,1.0,f,t,f,Novena,Central Region,1.32396,103.85283,0.2,0.7333333333333333,0.9342465753424658,Apartment,Entire home/apt,2,1.0,1.0,t,184.0,0,0.0,0.0,0.0,3,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9,148,1.0712209351734419,Boon Keng,4.5321242603033
within a few hours,0.73,0.71,f,t,t,Jurong West,West Region,1.3294741,103.6822694,0.0,0.5666666666666667,0.8931506849315068,Apartment,Entire home/apt,2,1.0,2.0,f,150.0,1,0.37,5.0,4.0,6,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,64,0.4759539246048409,Joo Koon,19.33994673329181
within an hour,1.0,0.84,f,t,t,Toa Payoh,Central Region,1.3374,103.86981,0.06666666666666667,0.022222222222222223,0.6986301369863014,Apartment,Entire home/apt,4,2.0,2.0,f,189.0,0,0.0,0.0,0.0,143,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,141,0.22481308759605634,Woodleigh,6.406072822948145
within a day,0.93,0.57,t,t,t,Downtown Core,Central Region,1.2747254015690903,103.84209943174504,0.7666666666666667,0.9222222222222223,0.9808219178082191,Apartment,Private room,2,1.0,1.0,f,228.0,0,0.0,0.0,0.0,9,3,1.0,private,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8,30,0.5511396507382702,Tanjong Pagar,1.2963249009359739
within a day,0.93,0.57,t,t,t,Downtown Core,Central Region,1.2745402799857175,103.84188239246112,0.5333333333333333,0.8444444444444444,0.9616438356164384,Apartment,Private room,2,1.0,1.0,f,200.0,0,0.0,0.0,0.0,9,3,1.0,private,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8,39,0.5808773369994614,Tanjong Pagar,1.3278174175442745
within a day,0.93,0.57,t,t,t,Downtown Core,Central Region,1.27402,103.84229,0.6,0.8666666666666667,0.9671232876712329,Apartment,Private room,2,1.0,1.0,f,169.0,0,0.0,0.0,0.0,9,3,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,31,0.5632954580134218,Tanjong Pagar,1.3414242807139176
within a few hours,1.0,0.75,f,t,t,Choa Chu Kang,West Region,1.37775,103.74501,1.0,1.0,1.0,Apartment,Private room,2,1.0,1.0,t,80.0,1,0.55,5.0,4.0,2,2,2.0,baths,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.8560161347187893,Choa Chu Kang,15.700870117050709
within an hour,1.0,1.0,f,f,f,Queenstown,Central Region,1.3040607337428574,103.78754716181793,0.0,0.05555555555555555,0.7671232876712328,Apartment,Private room,2,1.0,1.0,t,141.0,0,0.0,0.0,0.0,4,4,2.0,shared,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,17,0.4581300814679543,Buona Vista,7.316413982881438
within a few hours,0.94,0.97,f,t,t,River Valley,Central Region,1.2965962616988946,103.83821137029264,0.4,0.7444444444444445,0.8904109589041096,Apartment,Entire home/apt,4,1.0,1.0,t,175.0,1,1.0,1.0,3.0,11,2,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,164,0.43563219542643966,Somerset,1.975683244222438
within a few hours,0.94,0.97,f,t,t,River Valley,Central Region,1.295310654453104,103.8401662421086,0.3,0.6666666666666666,0.9178082191780822,Apartment,Entire home/apt,4,1.0,1.0,f,223.0,2,0.86,4.5,4.5,11,2,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,165,0.6093686826729132,Somerset,1.725888264602633
within an hour,1.0,0.87,f,t,t,Sembawang,North Region,1.450537882575532,103.81429340690374,0.3,0.5444444444444444,0.1643835616438356,Apartment,Private room,2,1.0,1.0,f,88.0,1,1.0,5.0,5.0,2,2,2.0,shared,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,127,0.6597720785375637,Sembawang,19.014925651559874
within a few hours,1.0,1.0,f,t,f,Bukit Timah,Central Region,1.3212402,103.7910179,0.0,0.18888888888888888,0.8,House,Private room,1,1.0,1.0,t,35.0,0,0.0,0.0,0.0,2,2,1.0,shared,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,139,1.2532731982201335,Holland Village,7.796789283309694
within an hour,1.0,0.7,f,t,f,Geylang,Central Region,1.315123724849338,103.89748313926694,0.6,0.8111111111111111,0.9342465753424658,Hotel,Private room,2,1.0,1.0,f,142.0,4,1.45,4.25,4.25,6,6,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,42,0.5932392534742741,Paya Lebar,6.354911999078734
within an hour,1.0,0.7,f,t,f,Geylang,Central Region,1.3153703824775531,103.89756368808568,0.13333333333333333,0.6666666666666666,0.9178082191780822,Hotel,Private room,2,1.0,2.0,f,154.0,3,1.1,4.0,3.67,6,6,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,51,0.5853002138409646,Paya Lebar,6.377646676548331
within an hour,1.0,0.7,f,t,f,Geylang,Central Region,1.3148128,103.8984635,0.1,0.03333333333333333,0.5808219178082191,Hotel,Private room,2,1.0,1.0,f,154.0,3,1.32,5.0,4.0,6,6,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,42,0.7029727345439175,Paya Lebar,6.426806468440389
within an hour,1.0,0.7,f,t,f,Geylang,Central Region,1.3148128,103.8984635,0.0,0.6333333333333333,0.9095890410958904,Hotel,Private room,2,1.0,2.0,f,190.0,2,0.8,3.5,3.5,6,6,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,51,0.7029727345439175,Paya Lebar,6.426806468440389
within an hour,1.0,0.7,f,t,f,Geylang,Central Region,1.3148128,103.8984635,0.6666666666666666,0.8888888888888888,0.9726027397260274,Hotel,Private room,2,1.0,2.0,f,200.0,0,0.0,0.0,0.0,6,6,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,42,0.7029727345439175,Paya Lebar,6.426806468440389
within an hour,1.0,0.84,f,t,t,Toa Payoh,Central Region,1.3392999255839324,103.87064790831764,0.0,0.0,0.6054794520547945,Apartment,Entire home/apt,4,2.0,2.0,t,189.0,0,0.0,0.0,0.0,143,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,141,0.013995347403882804,Woodleigh,6.6364969502409545
within a few hours,0.73,0.71,f,t,t,Jurong West,West Region,1.3284632695508685,103.68155826295988,0.4,0.8,0.9506849315068493,Apartment,Entire home/apt,2,1.0,2.0,f,150.0,1,0.37,5.0,4.0,6,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,95,0.36710842950257283,Joo Koon,19.38676002822025
within a few hours,0.73,0.71,f,t,t,Jurong West,West Region,1.3282942634266508,103.68287997586457,0.7,0.6777777777777778,0.8931506849315068,Apartment,Entire home/apt,2,1.0,2.0,f,100.0,1,0.91,4.0,3.0,6,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,62,0.5097990061332868,Joo Koon,19.239988291159648
within an hour,0.97,1.0,f,t,t,Bukit Merah,Central Region,1.2850454,103.8347855,0.36666666666666664,0.7777777777777778,0.9424657534246575,Apartment,Shared room,1,1.0,30.0,t,68.0,6,2.54,4.0,4.5,4,2,1.0,shared,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,30,0.739004163574997,Outram Park,1.702451394998886
within a few hours,0.94,0.97,f,t,t,River Valley,Central Region,1.2946074788251505,103.83842315558776,0.3333333333333333,0.7555555555555555,0.9397260273972603,Apartment,Entire home/apt,3,1.0,1.0,t,200.0,0,0.0,0.0,0.0,11,2,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,165,0.6561091464734853,Somerset,1.799212634640573
within an hour,0.97,1.0,f,t,t,Bukit Merah,Central Region,1.2842085684018127,103.8351300759014,0.36666666666666664,0.5,0.726027397260274,Hotel,Private room,6,1.0,6.0,t,312.0,1,1.0,5.0,5.0,4,2,1.0,private,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,22,0.6470267920759366,Outram Park,1.6561317548606125
within a few hours,0.93,0.97,f,t,t,River Valley,Central Region,1.29601,103.838,0.1,0.36666666666666664,0.7808219178082192,Apartment,Private room,2,1.0,1.0,t,123.0,2,0.85,4.0,2.5,19,5,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,155,0.5024134579305654,Somerset,1.9434379370859334
a few days or more,0.17,1.0,f,t,f,Bukit Batok,West Region,1.3654267601223349,103.76389447421116,0.0,0.0,0.7232876712328767,Apartment,Entire home/apt,5,2.0,3.0,f,219.0,0,0.0,0.0,0.0,1,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22,0.45988097367779707,Hillview,13.229413113499195
within an hour,1.0,0.84,f,t,t,Clementi,West Region,1.319062022379054,103.76247864264556,0.0,0.0,0.7068493150684931,Apartment,Entire home/apt,3,2.0,2.0,f,209.0,0,0.0,0.0,0.0,143,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,149,0.5593423754631809,Clementi,10.51070583400418
within an hour,0.97,1.0,f,t,t,Bukit Merah,Central Region,1.284662968708592,103.833926033815,0.8,0.9111111111111111,0.9780821917808219,Hotel,Shared room,1,1.0,1.0,t,70.0,2,2.0,3.0,4.5,4,2,0.0,baths,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,14,0.7820773236941692,Outram Park,1.7933127382099492
within a few hours,1.0,0.44,f,t,t,Toa Payoh,Central Region,1.338821590211825,103.86836510750436,1.0,1.0,1.0,Apartment,Entire home/apt,4,2.0,2.0,f,254.0,0,0.0,0.0,0.0,88,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,141,0.2659446372332682,Woodleigh,6.502533475648949
within a few hours,0.97,0.98,f,t,t,River Valley,Central Region,1.296103238364594,103.83991140780812,0.4,0.6777777777777778,0.9205479452054794,Apartment,Entire home/apt,4,1.0,1.0,f,235.0,4,1.52,4.5,4.5,13,1,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,163,0.5168035134969645,Somerset,1.812346927027342
a few days or more,0.33,1.0,f,t,f,Kallang,Central Region,1.3127557410193067,103.85904440778502,0.4666666666666667,0.7666666666666667,0.9424657534246575,Hotel,Private room,4,1.0,4.0,t,518.0,0,0.0,0.0,0.0,2,2,1.0,shared,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,107,0.4620443800301785,Bendemeer,3.426180106678083
within a few hours,0.94,0.97,f,t,t,River Valley,Central Region,1.2948432998665385,103.84001442887016,0.23333333333333334,0.4666666666666667,0.8301369863013699,Apartment,Entire home/apt,3,1.0,1.0,t,209.0,7,2.63,4.71,4.71,11,2,1.0,baths,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,163,0.6243636808365901,Fort Canning,1.6969875276007556
within an hour,1.0,1.0,f,t,t,Downtown Core,Central Region,1.285477921929144,103.86036113967934,0.4666666666666667,0.6555555555555556,0.8876712328767123,Hotel,Private room,4,1.0,1.0,t,567.0,13,6.19,4.62,4.92,11,11,1.0,private,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,167,0.4811551986725542,Bayfront,1.1770020092482343
within a few hours,1.0,0.75,f,t,t,Choa Chu Kang,West Region,1.387353,103.743784,0.0,0.0,0.7506849315068493,Apartment,Private room,1,1.0,1.0,t,73.0,0,0.0,0.0,0.0,2,2,1.0,shared,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,17,0.22324899425052122,Choa Chu Kang,16.531360124638116
within an hour,1.0,0.84,f,t,t,Toa Payoh,Central Region,1.3395802327773496,103.87069412533546,0.0,0.1111111111111111,0.7808219178082192,Apartment,Entire home/apt,4,2.0,2.0,t,236.0,0,0.0,0.0,0.0,143,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,141,0.04221610030323684,Woodleigh,6.667521705271569
within a few hours,0.75,0.7301176800224078,f,t,f,Hougang,North-East Region,1.3737832824751477,103.90021736649776,1.0,1.0,1.0,Apartment,Private room,2,1.0,2.0,f,60.0,0,0.0,0.0,0.0,1,1,1.0,shared,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11,0.8941846122347333,Hougang,11.506220702770522
within an hour,1.0,0.98,f,f,t,Southern Islands,Central Region,1.2571870485224814,103.82141051316624,0.8,0.9333333333333333,0.4712328767123288,Hotel,Private room,3,1.0,2.0,t,386.0,1,0.67,5.0,5.0,5,5,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,112,0.9245207286794942,HarbourFront,4.30490616083051
within an hour,1.0,0.87,f,t,t,Sembawang,North Region,1.448178116901776,103.83143341069416,0.6333333333333333,0.8777777777777778,0.9698630136986301,Apartment,Private room,2,1.0,1.0,f,189.0,3,1.64,5.0,5.0,2,2,1.0,shared,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4,32,1.2687139264290932,Sembawang,18.449443885181825
a few days or more,0.4,0.5,f,t,t,Jurong East,West Region,1.3377580532060782,103.74851988752587,0.0,0.0,0.29041095890410956,Apartment,Private room,1,1.0,1.0,f,65.0,0,0.0,0.0,0.0,1,1,1.0,private,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15,0.8561203168634427,Jurong East,12.803622284088002
within a few hours,0.91,0.91,f,t,t,Outram,Central Region,1.2832498656945304,103.8450743895941,0.6,0.8666666666666667,0.9671232876712329,Apartment,Entire home/apt,2,1.0,2.0,f,345.0,1,0.81,3.0,4.0,24,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,82,0.2175843299605996,Chinatown,0.5475946511498684
within a few hours,0.91,0.91,f,t,t,Outram,Central Region,1.2816567654594415,103.84709959492344,0.6333333333333333,0.8777777777777778,0.9698630136986301,Apartment,Entire home/apt,3,1.0,2.0,f,399.0,0,0.0,0.0,0.0,24,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,85,0.17919438738608923,Telok Ayer,0.3706042999224986
within a few hours,0.91,0.91,f,t,t,Outram,Central Region,1.282097917642521,103.84696933984776,0.0,0.6,0.9013698630136986,Apartment,Entire home/apt,3,1.0,2.0,f,399.0,0,0.0,0.0,0.0,24,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,85,0.18069873839770037,Telok Ayer,0.362456739660376
within a few hours,0.91,0.91,f,t,t,Outram,Central Region,1.2815104041130565,103.8456749588044,0.3,0.7111111111111111,0.9287671232876712,Apartment,Entire home/apt,2,1.0,2.0,f,378.0,1,0.7,5.0,5.0,24,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,84,0.3346636488246691,Telok Ayer,0.520355735080787
within a few hours,0.91,0.91,f,t,t,Outram,Central Region,1.2832688723519532,103.84525182809034,0.26666666666666666,0.7,0.9013698630136986,Apartment,Entire home/apt,2,1.0,1.0,f,336.0,1,0.43,5.0,5.0,24,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,82,0.23123577739568774,Chinatown,0.5278522813193562
within a few hours,0.91,0.91,f,t,t,Outram,Central Region,1.28147,103.84691,0.3,0.7666666666666667,0.9424657534246575,Apartment,Entire home/apt,2,1.0,1.0,f,336.0,2,1.09,4.0,4.0,24,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,83,0.20698714207696325,Telok Ayer,0.3992541029798761
within a few hours,0.91,0.91,f,t,t,Outram,Central Region,1.28183,103.84537,0.2,0.6,0.9013698630136986,Apartment,Entire home/apt,2,1.0,1.0,f,379.0,2,0.98,5.0,5.0,24,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,84,0.3607540406250356,Chinatown,0.5400357101574148
within a few hours,0.91,0.91,f,t,t,Outram,Central Region,1.283096733653474,103.84487043616954,0.16666666666666666,0.6555555555555556,0.9041095890410958,Apartment,Entire home/apt,2,1.0,1.0,f,336.0,2,0.98,4.5,4.5,24,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9,82,0.21407832870476343,Chinatown,0.5706869800388924
within an hour,1.0,1.0,f,t,t,Southern Islands,Central Region,1.2567518472965111,103.82033105939624,0.5333333333333333,0.7,0.9041095890410958,Hotel,Private room,4,1.0,1.0,t,334.0,10,4.35,4.2,4.4,11,11,1.0,private,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,46,0.9677390907539182,HarbourFront,4.426371549162966
within an hour,1.0,1.0,f,t,t,Kallang,Central Region,1.3231386240564431,103.86622412115123,1.0,1.0,1.0,Apartment,Private room,2,1.0,2.0,t,40.0,0,0.0,0.0,0.0,1,1,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,55,0.6102856740097362,Geylang Bahru,4.782942222643905
within an hour,1.0,1.0,f,f,f,Queenstown,Central Region,1.3041603563857431,103.78881113706102,0.0,0.17777777777777778,0.7972602739726027,Apartment,Private room,2,1.0,1.0,t,172.0,0,0.0,0.0,0.0,4,4,1.0,private,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8,16,0.3789641761410134,Buona Vista,7.186783960014247
within an hour,1.0,1.0,f,f,f,Queenstown,Central Region,1.3063865395035883,103.78881765991068,0.0,0.0,0.7534246575342466,Apartment,Private room,2,1.0,1.0,t,162.0,0,0.0,0.0,0.0,4,4,1.0,private,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,0.17267166401931336,Buona Vista,7.269773728970974
within a few hours,1.0,0.44,f,t,t,Queenstown,Central Region,1.2925688544291014,103.8037215572133,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,5,3.0,1.0,f,406.0,0,0.0,0.0,0.0,88,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6,133,0.35221610403072784,Queenstown,5.2468573362646875
within an hour,1.0,0.7301176800224078,f,t,f,Jurong West,West Region,1.3481304138271926,103.6959764078999,1.0,1.0,1.0,Apartment,Private room,6,2.0,4.0,t,14.0,0,0.0,0.0,0.0,1,1,1.0,shared,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,165,1.1769184643590103,Pioneer,18.57781275345316
within an hour,1.0,0.93,f,t,t,Outram,Central Region,1.281567525719161,103.84577776704432,0.6333333333333333,0.8777777777777778,0.9671232876712329,Apartment,Entire home/apt,4,1.0,2.0,f,455.0,0,0.0,0.0,0.0,25,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,159,0.322000895477485,Telok Ayer,0.5073687680665844
within an hour,1.0,0.93,f,t,t,Outram,Central Region,1.2820503993642345,103.8447356340068,0.0,0.5888888888888889,0.8986301369863013,Apartment,Entire home/apt,4,1.0,1.0,f,447.0,0,0.0,0.0,0.0,25,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,159,0.30571401528500025,Chinatown,0.6014941007183212
within an hour,1.0,0.93,f,t,t,Outram,Central Region,1.2811517774896948,103.84529292621512,0.2,0.7333333333333333,0.9342465753424658,Apartment,Entire home/apt,4,1.0,1.0,f,344.0,0,0.0,0.0,0.0,25,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,159,0.38695153995467646,Telok Ayer,0.5752162333243892
within an hour,1.0,0.93,f,t,t,Outram,Central Region,1.2813882520356683,103.84470705591536,0.7666666666666667,0.9222222222222223,0.9808219178082191,Apartment,Entire home/apt,4,1.0,1.0,f,401.0,0,0.0,0.0,0.0,25,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,159,0.3732277092695205,Chinatown,0.6256243381451918
within an hour,1.0,0.93,f,t,t,Outram,Central Region,1.282957594213667,103.84678238358552,0.5,0.8333333333333334,0.958904109589041,Apartment,Entire home/apt,4,1.0,1.0,f,341.0,2,1.11,5.0,4.5,25,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,159,0.2137890864630981,Telok Ayer,0.3597140330832287
